id,rule,state,puzzle,question,correct_answer,params
entropy_jugs_cf1_gcd_breaker_0011,entropy_jugs_cf1_gcd_breaker,counterfactual,"{""capacities"": [9, 9], ""target"": 6, ""start"": [0, 0]}","You are playing Entropy Jugs — a variant of the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other — with a 1-unit EVAPORATION TAX:
      Amount removed from source jug = min(Source, TargetSpace + 1)
      Amount added to target jug     = max(0, AmountRemoved - 1)
    Example: pouring 4 units removes 4 from source but delivers only 3 to target.
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 9L | Jug B capacity: 9L | Starting state: [0, 0] | Target: 6L in either jug
(Note: gcd(9, 9) = 9, so 6 is unreachable under standard rules — the tax changes what is possible.)","[[0, 0], [9, 0], [0, 8], [7, 0], [0, 6]]","{""cap1"": 9, ""cap2"": 9, ""target"": 6, ""gcd"": 9, ""taxed"": true, ""category"": ""gcd_breaker"", ""taxed_path_length"": 5, ""near_target"": null, ""has_classic_near_distractor"": false}"
entropy_jugs_cf1_gcd_breaker_0012,entropy_jugs_cf1_gcd_breaker,counterfactual,"{""capacities"": [3, 6], ""target"": 2, ""start"": [0, 0]}","You are playing Entropy Jugs — a variant of the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other — with a 1-unit EVAPORATION TAX:
      Amount removed from source jug = min(Source, TargetSpace + 1)
      Amount added to target jug     = max(0, AmountRemoved - 1)
    Example: pouring 4 units removes 4 from source but delivers only 3 to target.
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 3L | Jug B capacity: 6L | Starting state: [0, 0] | Target: 2L in either jug
(Note: gcd(3, 6) = 3, so 2 is unreachable under standard rules — the tax changes what is possible.)","[[0, 0], [3, 0], [0, 2]]","{""cap1"": 3, ""cap2"": 6, ""target"": 2, ""gcd"": 3, ""taxed"": true, ""category"": ""gcd_breaker"", ""taxed_path_length"": 3, ""near_target"": 3, ""has_classic_near_distractor"": true}"
entropy_jugs_cf1_gcd_breaker_0013,entropy_jugs_cf1_gcd_breaker,counterfactual,"{""capacities"": [3, 12], ""target"": 10, ""start"": [0, 0]}","You are playing Entropy Jugs — a variant of the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other — with a 1-unit EVAPORATION TAX:
      Amount removed from source jug = min(Source, TargetSpace + 1)
      Amount added to target jug     = max(0, AmountRemoved - 1)
    Example: pouring 4 units removes 4 from source but delivers only 3 to target.
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 3L | Jug B capacity: 12L | Starting state: [0, 0] | Target: 10L in either jug
(Note: gcd(3, 12) = 3, so 10 is unreachable under standard rules — the tax changes what is possible.)","[[0, 0], [0, 12], [3, 8], [0, 10]]","{""cap1"": 3, ""cap2"": 12, ""target"": 10, ""gcd"": 3, ""taxed"": true, ""category"": ""gcd_breaker"", ""taxed_path_length"": 4, ""near_target"": 9, ""has_classic_near_distractor"": true}"
entropy_jugs_cf1_gcd_breaker_0014,entropy_jugs_cf1_gcd_breaker,counterfactual,"{""capacities"": [4, 6], ""target"": 3, ""start"": [0, 0]}","You are playing Entropy Jugs — a variant of the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other — with a 1-unit EVAPORATION TAX:
      Amount removed from source jug = min(Source, TargetSpace + 1)
      Amount added to target jug     = max(0, AmountRemoved - 1)
    Example: pouring 4 units removes 4 from source but delivers only 3 to target.
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 4L | Jug B capacity: 6L | Starting state: [0, 0] | Target: 3L in either jug
(Note: gcd(4, 6) = 2, so 3 is unreachable under standard rules — the tax changes what is possible.)","[[0, 0], [4, 0], [0, 3]]","{""cap1"": 4, ""cap2"": 6, ""target"": 3, ""gcd"": 2, ""taxed"": true, ""category"": ""gcd_breaker"", ""taxed_path_length"": 3, ""near_target"": 2, ""has_classic_near_distractor"": true}"
entropy_jugs_cf1_gcd_breaker_0015,entropy_jugs_cf1_gcd_breaker,counterfactual,"{""capacities"": [10, 10], ""target"": 2, ""start"": [0, 0]}","You are playing Entropy Jugs — a variant of the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other — with a 1-unit EVAPORATION TAX:
      Amount removed from source jug = min(Source, TargetSpace + 1)
      Amount added to target jug     = max(0, AmountRemoved - 1)
    Example: pouring 4 units removes 4 from source but delivers only 3 to target.
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 10L | Jug B capacity: 10L | Starting state: [0, 0] | Target: 2L in either jug
(Note: gcd(10, 10) = 10, so 2 is unreachable under standard rules — the tax changes what is possible.)","[[0, 0], [10, 0], [0, 9], [8, 0], [0, 7], [6, 0], [0, 5], [4, 0], [0, 3], [2, 0]]","{""cap1"": 10, ""cap2"": 10, ""target"": 2, ""gcd"": 10, ""taxed"": true, ""category"": ""gcd_breaker"", ""taxed_path_length"": 10, ""near_target"": null, ""has_classic_near_distractor"": false}"
entropy_jugs_cf1_gcd_breaker_0016,entropy_jugs_cf1_gcd_breaker,counterfactual,"{""capacities"": [6, 8], ""target"": 5, ""start"": [0, 0]}","You are playing Entropy Jugs — a variant of the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other — with a 1-unit EVAPORATION TAX:
      Amount removed from source jug = min(Source, TargetSpace + 1)
      Amount added to target jug     = max(0, AmountRemoved - 1)
    Example: pouring 4 units removes 4 from source but delivers only 3 to target.
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 6L | Jug B capacity: 8L | Starting state: [0, 0] | Target: 5L in either jug
(Note: gcd(6, 8) = 2, so 5 is unreachable under standard rules — the tax changes what is possible.)","[[0, 0], [6, 0], [0, 5]]","{""cap1"": 6, ""cap2"": 8, ""target"": 5, ""gcd"": 2, ""taxed"": true, ""category"": ""gcd_breaker"", ""taxed_path_length"": 3, ""near_target"": 4, ""has_classic_near_distractor"": true}"
entropy_jugs_cf1_gcd_breaker_0017,entropy_jugs_cf1_gcd_breaker,counterfactual,"{""capacities"": [3, 6], ""target"": 4, ""start"": [0, 0]}","You are playing Entropy Jugs — a variant of the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other — with a 1-unit EVAPORATION TAX:
      Amount removed from source jug = min(Source, TargetSpace + 1)
      Amount added to target jug     = max(0, AmountRemoved - 1)
    Example: pouring 4 units removes 4 from source but delivers only 3 to target.
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 3L | Jug B capacity: 6L | Starting state: [0, 0] | Target: 4L in either jug
(Note: gcd(3, 6) = 3, so 4 is unreachable under standard rules — the tax changes what is possible.)","[[0, 0], [0, 6], [3, 2], [0, 4]]","{""cap1"": 3, ""cap2"": 6, ""target"": 4, ""gcd"": 3, ""taxed"": true, ""category"": ""gcd_breaker"", ""taxed_path_length"": 4, ""near_target"": 3, ""has_classic_near_distractor"": true}"
entropy_jugs_cf1_gcd_breaker_0018,entropy_jugs_cf1_gcd_breaker,counterfactual,"{""capacities"": [4, 8], ""target"": 6, ""start"": [0, 0]}","You are playing Entropy Jugs — a variant of the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other — with a 1-unit EVAPORATION TAX:
      Amount removed from source jug = min(Source, TargetSpace + 1)
      Amount added to target jug     = max(0, AmountRemoved - 1)
    Example: pouring 4 units removes 4 from source but delivers only 3 to target.
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 4L | Jug B capacity: 8L | Starting state: [0, 0] | Target: 6L in either jug
(Note: gcd(4, 8) = 4, so 6 is unreachable under standard rules — the tax changes what is possible.)","[[0, 0], [0, 8], [4, 3], [0, 6]]","{""cap1"": 4, ""cap2"": 8, ""target"": 6, ""gcd"": 4, ""taxed"": true, ""category"": ""gcd_breaker"", ""taxed_path_length"": 4, ""near_target"": 4, ""has_classic_near_distractor"": true}"
entropy_jugs_cf1_gcd_breaker_0019,entropy_jugs_cf1_gcd_breaker,counterfactual,"{""capacities"": [6, 8], ""target"": 7, ""start"": [0, 0]}","You are playing Entropy Jugs — a variant of the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other — with a 1-unit EVAPORATION TAX:
      Amount removed from source jug = min(Source, TargetSpace + 1)
      Amount added to target jug     = max(0, AmountRemoved - 1)
    Example: pouring 4 units removes 4 from source but delivers only 3 to target.
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 6L | Jug B capacity: 8L | Starting state: [0, 0] | Target: 7L in either jug
(Note: gcd(6, 8) = 2, so 7 is unreachable under standard rules — the tax changes what is possible.)","[[0, 0], [0, 8], [6, 1], [0, 6], [6, 6], [3, 8], [3, 0], [0, 2], [6, 2], [0, 7]]","{""cap1"": 6, ""cap2"": 8, ""target"": 7, ""gcd"": 2, ""taxed"": true, ""category"": ""gcd_breaker"", ""taxed_path_length"": 10, ""near_target"": 6, ""has_classic_near_distractor"": true}"
entropy_jugs_cf1_gcd_breaker_0020,entropy_jugs_cf1_gcd_breaker,counterfactual,"{""capacities"": [4, 10], ""target"": 9, ""start"": [0, 0]}","You are playing Entropy Jugs — a variant of the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other — with a 1-unit EVAPORATION TAX:
      Amount removed from source jug = min(Source, TargetSpace + 1)
      Amount added to target jug     = max(0, AmountRemoved - 1)
    Example: pouring 4 units removes 4 from source but delivers only 3 to target.
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 4L | Jug B capacity: 10L | Starting state: [0, 0] | Target: 9L in either jug
(Note: gcd(4, 10) = 2, so 9 is unreachable under standard rules — the tax changes what is possible.)","[[0, 0], [4, 0], [0, 3], [4, 3], [0, 6], [4, 6], [0, 9]]","{""cap1"": 4, ""cap2"": 10, ""target"": 9, ""gcd"": 2, ""taxed"": true, ""category"": ""gcd_breaker"", ""taxed_path_length"": 7, ""near_target"": 8, ""has_classic_near_distractor"": true}"
entropy_jugs_cf1_gcd_breaker_0021,entropy_jugs_cf1_gcd_breaker,counterfactual,"{""capacities"": [8, 10], ""target"": 7, ""start"": [0, 0]}","You are playing Entropy Jugs — a variant of the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other — with a 1-unit EVAPORATION TAX:
      Amount removed from source jug = min(Source, TargetSpace + 1)
      Amount added to target jug     = max(0, AmountRemoved - 1)
    Example: pouring 4 units removes 4 from source but delivers only 3 to target.
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 8L | Jug B capacity: 10L | Starting state: [0, 0] | Target: 7L in either jug
(Note: gcd(8, 10) = 2, so 7 is unreachable under standard rules — the tax changes what is possible.)","[[0, 0], [8, 0], [0, 7]]","{""cap1"": 8, ""cap2"": 10, ""target"": 7, ""gcd"": 2, ""taxed"": true, ""category"": ""gcd_breaker"", ""taxed_path_length"": 3, ""near_target"": 6, ""has_classic_near_distractor"": true}"
entropy_jugs_cf1_gcd_breaker_0022,entropy_jugs_cf1_gcd_breaker,counterfactual,"{""capacities"": [7, 7], ""target"": 4, ""start"": [0, 0]}","You are playing Entropy Jugs — a variant of the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other — with a 1-unit EVAPORATION TAX:
      Amount removed from source jug = min(Source, TargetSpace + 1)
      Amount added to target jug     = max(0, AmountRemoved - 1)
    Example: pouring 4 units removes 4 from source but delivers only 3 to target.
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 7L | Jug B capacity: 7L | Starting state: [0, 0] | Target: 4L in either jug
(Note: gcd(7, 7) = 7, so 4 is unreachable under standard rules — the tax changes what is possible.)","[[0, 0], [7, 0], [0, 6], [5, 0], [0, 4]]","{""cap1"": 7, ""cap2"": 7, ""target"": 4, ""gcd"": 7, ""taxed"": true, ""category"": ""gcd_breaker"", ""taxed_path_length"": 5, ""near_target"": null, ""has_classic_near_distractor"": false}"
entropy_jugs_cf1_gcd_breaker_0023,entropy_jugs_cf1_gcd_breaker,counterfactual,"{""capacities"": [4, 6], ""target"": 5, ""start"": [0, 0]}","You are playing Entropy Jugs — a variant of the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other — with a 1-unit EVAPORATION TAX:
      Amount removed from source jug = min(Source, TargetSpace + 1)
      Amount added to target jug     = max(0, AmountRemoved - 1)
    Example: pouring 4 units removes 4 from source but delivers only 3 to target.
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 4L | Jug B capacity: 6L | Starting state: [0, 0] | Target: 5L in either jug
(Note: gcd(4, 6) = 2, so 5 is unreachable under standard rules — the tax changes what is possible.)","[[0, 0], [0, 6], [4, 1], [0, 4], [4, 4], [1, 6], [4, 2], [0, 5]]","{""cap1"": 4, ""cap2"": 6, ""target"": 5, ""gcd"": 2, ""taxed"": true, ""category"": ""gcd_breaker"", ""taxed_path_length"": 8, ""near_target"": 4, ""has_classic_near_distractor"": true}"
entropy_jugs_cf1_gcd_breaker_0024,entropy_jugs_cf1_gcd_breaker,counterfactual,"{""capacities"": [8, 12], ""target"": 10, ""start"": [0, 0]}","You are playing Entropy Jugs — a variant of the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other — with a 1-unit EVAPORATION TAX:
      Amount removed from source jug = min(Source, TargetSpace + 1)
      Amount added to target jug     = max(0, AmountRemoved - 1)
    Example: pouring 4 units removes 4 from source but delivers only 3 to target.
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 8L | Jug B capacity: 12L | Starting state: [0, 0] | Target: 10L in either jug
(Note: gcd(8, 12) = 4, so 10 is unreachable under standard rules — the tax changes what is possible.)","[[0, 0], [0, 12], [8, 3], [0, 10]]","{""cap1"": 8, ""cap2"": 12, ""target"": 10, ""gcd"": 4, ""taxed"": true, ""category"": ""gcd_breaker"", ""taxed_path_length"": 4, ""near_target"": 8, ""has_classic_near_distractor"": true}"
entropy_jugs_cf1_gcd_breaker_0025,entropy_jugs_cf1_gcd_breaker,counterfactual,"{""capacities"": [9, 12], ""target"": 7, ""start"": [0, 0]}","You are playing Entropy Jugs — a variant of the classic Water Jug puzzle.
Rules — allowed moves:
  - Fill a jug from the tap (fills it to full capacity).
  - Empty a jug (drains it completely to 0).
  - Pour from one jug to the other — with a 1-unit EVAPORATION TAX:
      Amount removed from source jug = min(Source, TargetSpace + 1)
      Amount added to target jug     = max(0, AmountRemoved - 1)
    Example: pouring 4 units removes 4 from source but delivers only 3 to target.
Goal: reach the exact target volume in either jug using the fewest moves.

Puzzle: Jug A capacity: 9L | Jug B capacity: 12L | Starting state: [0, 0] | Target: 7L in either jug
(Note: gcd(9, 12) = 3, so 7 is unreachable under standard rules — the tax changes what is possible.)","[[0, 0], [9, 0], [0, 8], [7, 0]]","{""cap1"": 9, ""cap2"": 12, ""target"": 7, ""gcd"": 3, ""taxed"": true, ""category"": ""gcd_breaker"", ""taxed_path_length"": 4, ""near_target"": 6, ""has_classic_near_distractor"": true}"
