id,rule,state,puzzle,question,correct_answer,params
countdown_cf3_use_all_numbers_0015,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [1, 6, 4, 3, 6, 3], ""target"": 156}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 1, 6, 4, 3, 6, 3
Target: 156",(6 × ((3 + (1 + 4)) + (6 × 3))),"{""numbers"": [1, 6, 4, 3, 6, 3], ""target"": 156, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0016,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [3, 3, 1, 7, 1, 3], ""target"": 63}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 3, 3, 1, 7, 1, 3
Target: 63",((7 + ((1 − 1) ÷ 3)) × (3 × 3)),"{""numbers"": [3, 3, 1, 7, 1, 3], ""target"": 63, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0017,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [5, 2, 9, 7, 3, 6], ""target"": 94}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 5, 2, 9, 7, 3, 6
Target: 94",((3 × (5 × 6)) + (2 + (9 − 7))),"{""numbers"": [5, 2, 9, 7, 3, 6], ""target"": 94, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0018,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [2, 6, 5, 6, 5, 5], ""target"": 192}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 2, 6, 5, 6, 5, 5
Target: 192",(6 × (2 + (5 × (6 + (5 − 5))))),"{""numbers"": [2, 6, 5, 6, 5, 5], ""target"": 192, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0019,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [3, 1, 5, 6, 6, 7], ""target"": 53}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 3, 1, 5, 6, 6, 7
Target: 53",(5 − (6 + (6 × (1 − (3 + 7))))),"{""numbers"": [3, 1, 5, 6, 6, 7], ""target"": 53, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0020,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [1, 7, 5, 9, 5, 3], ""target"": 317}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 1, 7, 5, 9, 5, 3
Target: 317",((5 − 3) + ((7 × 5) × (9 ÷ 1))),"{""numbers"": [1, 7, 5, 9, 5, 3], ""target"": 317, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0021,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [7, 1, 8, 3, 9, 4], ""target"": 576}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 7, 1, 8, 3, 9, 4
Target: 576",((8 × 9) × (4 + (7 − (1 × 3)))),"{""numbers"": [7, 1, 8, 3, 9, 4], ""target"": 576, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0022,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [6, 2, 8, 8, 8, 4], ""target"": 112}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 6, 2, 8, 8, 8, 4
Target: 112",((6 + 8) × (8 − (4 − (8 ÷ 2)))),"{""numbers"": [6, 2, 8, 8, 8, 4], ""target"": 112, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0023,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [9, 6, 6, 5, 4, 4], ""target"": 72}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 9, 6, 6, 5, 4, 4
Target: 72",(4 × ((6 ÷ 6) × (9 + (5 + 4)))),"{""numbers"": [9, 6, 6, 5, 4, 4], ""target"": 72, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0024,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [5, 5, 9, 1, 7, 2], ""target"": 322}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 5, 5, 9, 1, 7, 2
Target: 322",((5 + 2) + ((9 ÷ 1) × (5 × 7))),"{""numbers"": [5, 5, 9, 1, 7, 2], ""target"": 322, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0025,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [9, 1, 1, 7, 9, 2], ""target"": 69}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 9, 1, 1, 7, 9, 2
Target: 69",((7 × 9) + ((9 − 1) − (1 × 2))),"{""numbers"": [9, 1, 1, 7, 9, 2], ""target"": 69, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0026,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [5, 9, 6, 8, 1, 9], ""target"": 65}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 5, 9, 6, 8, 1, 9
Target: 65",(5 × (6 − (9 + (1 − (9 + 8))))),"{""numbers"": [5, 9, 6, 8, 1, 9], ""target"": 65, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0027,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [1, 7, 8, 9, 5, 1], ""target"": 69}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 1, 7, 8, 9, 5, 1
Target: 69",((7 + 8) + ((9 ÷ 1) × (5 + 1))),"{""numbers"": [1, 7, 8, 9, 5, 1], ""target"": 69, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0028,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [1, 1, 5, 1, 9, 3], ""target"": 60}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 1, 1, 5, 1, 9, 3
Target: 60",((1 × (1 × 5)) × (9 + (1 × 3))),"{""numbers"": [1, 1, 5, 1, 9, 3], ""target"": 60, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0029,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [8, 3, 8, 2, 5, 1], ""target"": 280}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 8, 3, 8, 2, 5, 1
Target: 280",((8 × (5 ÷ 1)) × (3 + (8 ÷ 2))),"{""numbers"": [8, 3, 8, 2, 5, 1], ""target"": 280, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0030,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [9, 8, 1, 3, 1, 8], ""target"": 103}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 9, 8, 1, 3, 1, 8
Target: 103",(1 − ((9 + 8) × (3 − (8 + 1)))),"{""numbers"": [9, 8, 1, 3, 1, 8], ""target"": 103, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0031,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [5, 3, 9, 7, 1, 5], ""target"": 120}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 5, 3, 9, 7, 1, 5
Target: 120",(((5 + (7 × 5)) × (9 × 1)) ÷ 3),"{""numbers"": [5, 3, 9, 7, 1, 5], ""target"": 120, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0032,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [8, 1, 8, 8, 3, 7], ""target"": 192}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 8, 1, 8, 8, 3, 7
Target: 192",(8 × (3 × (7 + (8 ÷ (8 ÷ 1))))),"{""numbers"": [8, 1, 8, 8, 3, 7], ""target"": 192, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0033,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [7, 3, 9, 8, 3, 4], ""target"": 82}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 7, 3, 9, 8, 3, 4
Target: 82",(7 − (9 − (3 × (4 + (3 × 8))))),"{""numbers"": [7, 3, 9, 8, 3, 4], ""target"": 82, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0034,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [2, 2, 5, 8, 8, 4], ""target"": 56}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 2, 2, 5, 8, 8, 4
Target: 56",((8 + (2 + (2 + 4))) + (5 × 8)),"{""numbers"": [2, 2, 5, 8, 8, 4], ""target"": 56, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0035,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [7, 6, 5, 6, 1, 1], ""target"": 78}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 7, 6, 5, 6, 1, 1
Target: 78",(6 + ((6 + (7 − 1)) × (5 + 1))),"{""numbers"": [7, 6, 5, 6, 1, 1], ""target"": 78, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0036,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [5, 7, 6, 3, 9, 1], ""target"": 156}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 5, 7, 6, 3, 9, 1
Target: 156",(3 × ((7 × 9) − (5 + (6 × 1)))),"{""numbers"": [5, 7, 6, 3, 9, 1], ""target"": 156, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0037,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [7, 2, 1, 9, 6, 8], ""target"": 58}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 7, 2, 1, 9, 6, 8
Target: 58",(1 − ((2 − 8) − (9 + (7 × 6)))),"{""numbers"": [7, 2, 1, 9, 6, 8], ""target"": 58, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0038,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [7, 2, 4, 2, 9, 4], ""target"": 69}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 7, 2, 4, 2, 9, 4
Target: 69",((7 × 9) + ((4 + (4 × 2)) ÷ 2)),"{""numbers"": [7, 2, 4, 2, 9, 4], ""target"": 69, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0039,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [7, 9, 4, 2, 6, 9], ""target"": 54}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 7, 9, 4, 2, 6, 9
Target: 54",((9 × 6) − ((2 + (7 − 9)) ÷ 4)),"{""numbers"": [7, 9, 4, 2, 6, 9], ""target"": 54, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0040,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [9, 7, 9, 8, 1, 1], ""target"": 137}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 9, 7, 9, 8, 1, 1
Target: 137",(9 + ((8 × 1) × (1 × (9 + 7)))),"{""numbers"": [9, 7, 9, 8, 1, 1], ""target"": 137, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0041,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [2, 6, 7, 6, 7, 3], ""target"": 54}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 2, 6, 7, 6, 7, 3
Target: 54",((2 + 3) + (7 × (6 − (6 − 7)))),"{""numbers"": [2, 6, 7, 6, 7, 3], ""target"": 54, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0042,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [8, 3, 5, 4, 9, 1], ""target"": 180}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 8, 3, 5, 4, 9, 1
Target: 180",(9 × (5 × ((1 × (8 + 4)) ÷ 3))),"{""numbers"": [8, 3, 5, 4, 9, 1], ""target"": 180, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0043,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [8, 2, 1, 1, 5, 1], ""target"": 60}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 8, 2, 1, 1, 5, 1
Target: 60",(1 × (1 × ((5 + 1) × (8 + 2)))),"{""numbers"": [8, 2, 1, 1, 5, 1], ""target"": 60, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0044,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [9, 7, 4, 4, 5, 2], ""target"": 53}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 9, 7, 4, 4, 5, 2
Target: 53",((4 × (9 + 4)) + (2 ÷ (7 − 5))),"{""numbers"": [9, 7, 4, 4, 5, 2], ""target"": 53, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0045,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [5, 3, 1, 9, 7, 6], ""target"": 68}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 5, 3, 1, 9, 7, 6
Target: 68",(5 + ((7 + (9 × 6)) + (3 − 1))),"{""numbers"": [5, 3, 1, 9, 7, 6], ""target"": 68, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0046,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [8, 2, 5, 7, 3, 9], ""target"": 324}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 8, 2, 5, 7, 3, 9
Target: 324",(9 × ((8 × 2) + (5 × (7 − 3)))),"{""numbers"": [8, 2, 5, 7, 3, 9], ""target"": 324, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0047,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [3, 5, 6, 8, 3, 4], ""target"": 88}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 3, 5, 6, 8, 3, 4
Target: 88",((6 × (5 + (3 × 3))) + (8 − 4)),"{""numbers"": [3, 5, 6, 8, 3, 4], ""target"": 88, ""has_wrong_rule_distractor"": true}"
countdown_cf3_use_all_numbers_0048,countdown_cf3_use_all_numbers,counterfactual,"{""numbers"": [8, 6, 5, 2, 1, 3], ""target"": 468}","Solve the following Countdown-style puzzle.
Rule change: you must use **all six** numbers exactly once.
  - Six numbers given; each must appear in your expression exactly once.
  - Combine with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.

Numbers: 8, 6, 5, 2, 1, 3
Target: 468",(2 × ((6 × 3) × (8 + (5 ÷ 1)))),"{""numbers"": [8, 6, 5, 2, 1, 3], ""target"": 468, ""has_wrong_rule_distractor"": true}"
