id,rule,state,puzzle,question,option_A,option_B,option_C,option_D,correct_option,correct_answer,params
game24_cf2_each_operator_once_0014,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [3, 7, 8, 4], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 3, 7, 8, 4
Which expression — using **three different** operators — reaches 24?",((7 − 3) × 4) + 8,(8 − (4 × (3 − 7))),((7 − 3) × 4) × 8,((7 − 3) + 4) + 8,A,((7 − 3) × 4) + 8,"{""numbers"": [3, 7, 8, 4], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0015,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [5, 4, 5, 8], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 5, 4, 5, 8
Which expression — using **three different** operators — reaches 24?",8 × (4 − (5 ÷ 5)),8 + (4 − (5 ÷ 5)),8 × (4 − (5 × 5)),8 × (4 ÷ (5 ÷ 5)),A,8 × (4 − (5 ÷ 5)),"{""numbers"": [5, 4, 5, 8], ""target"": 24, ""has_wrong_rule_distractor"": false}"
game24_cf2_each_operator_once_0016,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [7, 9, 2, 8], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 7, 9, 2, 8
Which expression — using **three different** operators — reaches 24?",((9 + 7) ÷ 2) − 8,((9 + 7) × 2) − 8,((9 + 7) × 2) × 8,((9 − 7) × 2) − 8,B,((9 + 7) × 2) − 8,"{""numbers"": [7, 9, 2, 8], ""target"": 24, ""has_wrong_rule_distractor"": false}"
game24_cf2_each_operator_once_0017,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [9, 5, 2, 6], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 9, 5, 2, 6
Which expression — using **three different** operators — reaches 24?",((6 − 2) × 5) + 9,((6 ÷ 2) × 5) + 9,((6 ÷ 2) × 5) − 9,((6 × 2) × 5) + 9,B,((6 ÷ 2) × 5) + 9,"{""numbers"": [9, 5, 2, 6], ""target"": 24, ""has_wrong_rule_distractor"": false}"
game24_cf2_each_operator_once_0018,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [7, 6, 5, 1], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 7, 6, 5, 1
Which expression — using **three different** operators — reaches 24?",((6 × 5) − 7) + 1,((6 × 5) − (7 − 1)),((6 × 5) × 7) + 1,((6 × 5) − 7) − 1,A,((6 × 5) − 7) + 1,"{""numbers"": [7, 6, 5, 1], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0019,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [3, 2, 8, 1], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 3, 2, 8, 1
Which expression — using **three different** operators — reaches 24?",(3 ÷ (2 − 1)) − 8,(3 ÷ (2 − 1)) × 8,(2 × (1 + (3 + 8))),(3 − (2 − 1)) × 8,B,(3 ÷ (2 − 1)) × 8,"{""numbers"": [3, 2, 8, 1], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0020,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [6, 2, 5, 6], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 6, 2, 5, 6
Which expression — using **three different** operators — reaches 24?",6 + ((5 − 2) − 6),(6 − (6 × (2 − 5))),6 × ((5 − 2) × 6),6 + ((5 − 2) × 6),D,6 + ((5 − 2) × 6),"{""numbers"": [6, 2, 5, 6], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0021,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [2, 7, 3, 9], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 2, 7, 3, 9
Which expression — using **three different** operators — reaches 24?",((7 − 2) + 3) + 9,(9 − (3 × (2 − 7))),((7 − 2) × 3) + 9,((7 + 2) × 3) + 9,C,((7 − 2) × 3) + 9,"{""numbers"": [2, 7, 3, 9], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0022,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [7, 5, 1, 2], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 7, 5, 1, 2
Which expression — using **three different** operators — reaches 24?",((7 + 5) × (1 × 2)),((7 − 5) ÷ 1) × 2,((7 + 5) ÷ 1) − 2,((7 + 5) ÷ 1) × 2,D,((7 + 5) ÷ 1) × 2,"{""numbers"": [7, 5, 1, 2], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0023,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [4, 6, 6, 7], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 4, 6, 6, 7
Which expression — using **three different** operators — reaches 24?",(4 × 6) ÷ (7 − 6),(4 × 6) − (7 − 6),(4 × 6) + (7 − 6),((4 × 6) × (7 − 6)),A,(4 × 6) ÷ (7 − 6),"{""numbers"": [4, 6, 6, 7], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0024,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [6, 5, 4, 7], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 6, 5, 4, 7
Which expression — using **three different** operators — reaches 24?",((7 − 6) + 5) × 4,((7 + 6) + 5) × 4,((7 − 6) − 5) × 4,(4 × (7 − (6 − 5))),A,((7 − 6) + 5) × 4,"{""numbers"": [6, 5, 4, 7], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0025,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [8, 4, 2, 3], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 8, 4, 2, 3
Which expression — using **three different** operators — reaches 24?",((8 − 4) × (2 × 3)),8 × ((4 + 2) − 3),8 × ((4 + 2) × 3),8 × ((4 ÷ 2) − 3),B,8 × ((4 + 2) − 3),"{""numbers"": [8, 4, 2, 3], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0026,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [5, 5, 9, 9], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 5, 5, 9, 9
Which expression — using **three different** operators — reaches 24?",(5 × 5) − (9 ÷ 9),(5 − 5) − (9 ÷ 9),(5 × 5) × (9 ÷ 9),(5 + 5) − (9 ÷ 9),A,(5 × 5) − (9 ÷ 9),"{""numbers"": [5, 5, 9, 9], ""target"": 24, ""has_wrong_rule_distractor"": false}"
game24_cf2_each_operator_once_0027,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [8, 5, 8, 1], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 8, 5, 8, 1
Which expression — using **three different** operators — reaches 24?",((8 + 5) × 8) ÷ 1,((8 − 5) × 8) ÷ 1,((8 − 5) × (8 × 1)),((8 − 5) + 8) ÷ 1,B,((8 − 5) × 8) ÷ 1,"{""numbers"": [8, 5, 8, 1], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0028,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [1, 4, 3, 7], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 1, 4, 3, 7
Which expression — using **three different** operators — reaches 24?",((7 × 3) + 4) − 1,((3 × 7) − (1 − 4)),((7 + 3) + 4) − 1,((7 × 3) + 4) × 1,A,((7 × 3) + 4) − 1,"{""numbers"": [1, 4, 3, 7], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0029,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [4, 5, 5, 4], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 4, 5, 5, 4
Which expression — using **three different** operators — reaches 24?",4 × ((5 + 5) − 4),4 × ((5 + 5) × 4),(4 × (5 − (4 − 5))),4 + ((5 + 5) − 4),A,4 × ((5 + 5) − 4),"{""numbers"": [4, 5, 5, 4], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0030,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [6, 8, 2, 5], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 6, 8, 2, 5
Which expression — using **three different** operators — reaches 24?",(2 + 6) × (8 × 5),(2 + 6) + (8 − 5),(2 + 6) × (8 − 5),((6 + 8) + (2 × 5)),C,(2 + 6) × (8 − 5),"{""numbers"": [6, 8, 2, 5], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0031,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [4, 1, 2, 7], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 4, 1, 2, 7
Which expression — using **three different** operators — reaches 24?",4 × ((1 − 2) + 7),(2 × (7 + (4 + 1))),4 × ((1 + 2) + 7),4 × ((1 × 2) + 7),A,4 × ((1 − 2) + 7),"{""numbers"": [4, 1, 2, 7], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0032,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [6, 5, 4, 8], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 6, 5, 4, 8
Which expression — using **three different** operators — reaches 24?",8 × ((4 + 5) + 6),(8 × (4 − (6 − 5))),8 × ((4 − 5) − 6),8 × ((4 + 5) − 6),D,8 × ((4 + 5) − 6),"{""numbers"": [6, 5, 4, 8], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0033,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [3, 8, 9, 9], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 3, 8, 9, 9
Which expression — using **three different** operators — reaches 24?",((9 − 9) + 8) × 3,((9 + 9) + 8) × 3,((9 − 9) + 8) − 3,((9 − 9) ÷ 8) × 3,A,((9 − 9) + 8) × 3,"{""numbers"": [3, 8, 9, 9], ""target"": 24, ""has_wrong_rule_distractor"": false}"
game24_cf2_each_operator_once_0034,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [8, 3, 9, 7], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 8, 3, 9, 7
Which expression — using **three different** operators — reaches 24?",((7 + 9) ÷ 8) × 3,((7 + 9) − 8) × 3,((7 + 9) + 8) × 3,(3 × (7 − (8 − 9))),B,((7 + 9) − 8) × 3,"{""numbers"": [8, 3, 9, 7], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0035,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [4, 4, 2, 8], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 4, 4, 2, 8
Which expression — using **three different** operators — reaches 24?",((4 + 4) + (2 × 8)),(4 + 2) × (8 + 4),(4 + 2) × (8 − 4),(4 + 2) × (8 × 4),C,(4 + 2) × (8 − 4),"{""numbers"": [4, 4, 2, 8], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0036,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [9, 8, 6, 5], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 9, 8, 6, 5
Which expression — using **three different** operators — reaches 24?",(8 × (9 + 6)) × 5,(8 × (9 + 6)) + 5,(8 × (9 + 6)) ÷ 5,(6 × (5 − (9 − 8))),C,(8 × (9 + 6)) ÷ 5,"{""numbers"": [9, 8, 6, 5], ""target"": 24, ""has_wrong_rule_distractor"": true}"
game24_cf2_each_operator_once_0037,game24_cf2_each_operator_once,counterfactual,"{""numbers"": [4, 8, 9, 1], ""target"": 24}","Solve the following Game-of-24 puzzle with a structural constraint.
Rules:
  - Four numbers; use each exactly once.
  - Combine with + − × ÷ and parentheses; division must be exact at each step.
  - The three operator slots must use **three pairwise-different** symbols (so one of +, −, ×, ÷ does not appear, but no operator is repeated).
  - The expression must evaluate to 24.

Numbers: 4, 8, 9, 1
Which expression — using **three different** operators — reaches 24?",(1 + (4 × 8)) − 9,(1 + (4 × 8)) × 9,((4 × 8) − (9 − 1)),(1 + (4 + 8)) − 9,A,(1 + (4 × 8)) − 9,"{""numbers"": [4, 8, 9, 1], ""target"": 24, ""has_wrong_rule_distractor"": true}"
