id,rule,state,puzzle,question,correct_answer,params
cryptarithmetic_cf1_base9_add_0011,cryptarithmetic_cf1_base9_add,counterfactual,ECD + FECD = BACEF,"Solve the following cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (not 10): writing 0 and carrying 1 to the next column.
  - Example: 5 + 4 = 10 in Base 9 (write 0, carry 1).

Equation:  ECD + FECD = BACEF

Provide the unique letter-to-digit assignment as a JSON object.","{""A"": 0, ""B"": 1, ""C"": 3, ""D"": 4, ""E"": 6, ""F"": 8}","{""base"": 9, ""num_letters"": 6, ""equation"": ""ECD + FECD = BACEF"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf1_base9_add_0012,cryptarithmetic_cf1_base9_add,counterfactual,GCCE + FAF = BABDD,"Solve the following cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (not 10): writing 0 and carrying 1 to the next column.
  - Example: 5 + 4 = 10 in Base 9 (write 0, carry 1).

Equation:  GCCE + FAF = BABDD

Provide the unique letter-to-digit assignment as a JSON object.","{""A"": 0, ""B"": 1, ""C"": 3, ""D"": 4, ""E"": 6, ""F"": 7, ""G"": 8}","{""base"": 9, ""num_letters"": 7, ""equation"": ""GCCE + FAF = BABDD"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf1_base9_add_0013,cryptarithmetic_cf1_base9_add,counterfactual,AFEE + ECF = BDAC,"Solve the following cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (not 10): writing 0 and carrying 1 to the next column.
  - Example: 5 + 4 = 10 in Base 9 (write 0, carry 1).

Equation:  AFEE + ECF = BDAC

Provide the unique letter-to-digit assignment as a JSON object.","{""A"": 2, ""B"": 3, ""C"": 4, ""D"": 5, ""E"": 6, ""F"": 7}","{""base"": 9, ""num_letters"": 6, ""equation"": ""AFEE + ECF = BDAC"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf1_base9_add_0014,cryptarithmetic_cf1_base9_add,counterfactual,GECB + EFF = BADAG,"Solve the following cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (not 10): writing 0 and carrying 1 to the next column.
  - Example: 5 + 4 = 10 in Base 9 (write 0, carry 1).

Equation:  GECB + EFF = BADAG

Provide the unique letter-to-digit assignment as a JSON object.","{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 4, ""E"": 6, ""F"": 7, ""G"": 8}","{""base"": 9, ""num_letters"": 7, ""equation"": ""GECB + EFF = BADAG"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf1_base9_add_0015,cryptarithmetic_cf1_base9_add,counterfactual,ECB + FBEC = BAABD,"Solve the following cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (not 10): writing 0 and carrying 1 to the next column.
  - Example: 5 + 4 = 10 in Base 9 (write 0, carry 1).

Equation:  ECB + FBEC = BAABD

Provide the unique letter-to-digit assignment as a JSON object.","{""A"": 0, ""B"": 1, ""C"": 3, ""D"": 4, ""E"": 7, ""F"": 8}","{""base"": 9, ""num_letters"": 6, ""equation"": ""ECB + FBEC = BAABD"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf1_base9_add_0016,cryptarithmetic_cf1_base9_add,counterfactual,FFCE + DEE = BACFB,"Solve the following cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (not 10): writing 0 and carrying 1 to the next column.
  - Example: 5 + 4 = 10 in Base 9 (write 0, carry 1).

Equation:  FFCE + DEE = BACFB

Provide the unique letter-to-digit assignment as a JSON object.","{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 3, ""E"": 5, ""F"": 8}","{""base"": 9, ""num_letters"": 6, ""equation"": ""FFCE + DEE = BACFB"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf1_base9_add_0017,cryptarithmetic_cf1_base9_add,counterfactual,FBB + GFCD = BACDE,"Solve the following cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (not 10): writing 0 and carrying 1 to the next column.
  - Example: 5 + 4 = 10 in Base 9 (write 0, carry 1).

Equation:  FBB + GFCD = BACDE

Provide the unique letter-to-digit assignment as a JSON object.","{""A"": 0, ""B"": 1, ""C"": 3, ""D"": 4, ""E"": 5, ""F"": 6, ""G"": 8}","{""base"": 9, ""num_letters"": 7, ""equation"": ""FBB + GFCD = BACDE"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf1_base9_add_0018,cryptarithmetic_cf1_base9_add,counterfactual,ACEE + CFFC = EBDA,"Solve the following cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (not 10): writing 0 and carrying 1 to the next column.
  - Example: 5 + 4 = 10 in Base 9 (write 0, carry 1).

Equation:  ACEE + CFFC = EBDA

Provide the unique letter-to-digit assignment as a JSON object.","{""A"": 1, ""B"": 3, ""C"": 4, ""D"": 5, ""E"": 6, ""F"": 7}","{""base"": 9, ""num_letters"": 6, ""equation"": ""ACEE + CFFC = EBDA"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf1_base9_add_0019,cryptarithmetic_cf1_base9_add,counterfactual,GDE + GGBD = BAFFC,"Solve the following cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (not 10): writing 0 and carrying 1 to the next column.
  - Example: 5 + 4 = 10 in Base 9 (write 0, carry 1).

Equation:  GDE + GGBD = BAFFC

Provide the unique letter-to-digit assignment as a JSON object.","{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 5, ""E"": 6, ""F"": 7, ""G"": 8}","{""base"": 9, ""num_letters"": 7, ""equation"": ""GDE + GGBD = BAFFC"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf1_base9_add_0020,cryptarithmetic_cf1_base9_add,counterfactual,FDBF + CCF = BABDE,"Solve the following cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (not 10): writing 0 and carrying 1 to the next column.
  - Example: 5 + 4 = 10 in Base 9 (write 0, carry 1).

Equation:  FDBF + CCF = BABDE

Provide the unique letter-to-digit assignment as a JSON object.","{""A"": 0, ""B"": 1, ""C"": 4, ""D"": 6, ""E"": 7, ""F"": 8}","{""base"": 9, ""num_letters"": 6, ""equation"": ""FDBF + CCF = BABDE"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf1_base9_add_0021,cryptarithmetic_cf1_base9_add,counterfactual,HEDC + GGD = BADCF,"Solve the following cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (not 10): writing 0 and carrying 1 to the next column.
  - Example: 5 + 4 = 10 in Base 9 (write 0, carry 1).

Equation:  HEDC + GGD = BADCF

Provide the unique letter-to-digit assignment as a JSON object.","{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 4, ""E"": 5, ""F"": 6, ""G"": 7, ""H"": 8}","{""base"": 9, ""num_letters"": 8, ""equation"": ""HEDC + GGD = BADCF"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf1_base9_add_0022,cryptarithmetic_cf1_base9_add,counterfactual,DABC + FDGG = BBEAA,"Solve the following cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (not 10): writing 0 and carrying 1 to the next column.
  - Example: 5 + 4 = 10 in Base 9 (write 0, carry 1).

Equation:  DABC + FDGG = BBEAA

Provide the unique letter-to-digit assignment as a JSON object.","{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 4, ""E"": 5, ""F"": 6, ""G"": 7}","{""base"": 9, ""num_letters"": 7, ""equation"": ""DABC + FDGG = BBEAA"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf1_base9_add_0023,cryptarithmetic_cf1_base9_add,counterfactual,BDBE + DAF = CAFD,"Solve the following cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (not 10): writing 0 and carrying 1 to the next column.
  - Example: 5 + 4 = 10 in Base 9 (write 0, carry 1).

Equation:  BDBE + DAF = CAFD

Provide the unique letter-to-digit assignment as a JSON object.","{""A"": 3, ""B"": 4, ""C"": 5, ""D"": 6, ""E"": 7, ""F"": 8}","{""base"": 9, ""num_letters"": 6, ""equation"": ""BDBE + DAF = CAFD"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf1_base9_add_0024,cryptarithmetic_cf1_base9_add,counterfactual,IGEI + ICE = BAFHD,"Solve the following cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (not 10): writing 0 and carrying 1 to the next column.
  - Example: 5 + 4 = 10 in Base 9 (write 0, carry 1).

Equation:  IGEI + ICE = BAFHD

Provide the unique letter-to-digit assignment as a JSON object.","{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 3, ""E"": 4, ""F"": 5, ""G"": 6, ""H"": 7, ""I"": 8}","{""base"": 9, ""num_letters"": 9, ""equation"": ""IGEI + ICE = BAFHD"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf1_base9_add_0025,cryptarithmetic_cf1_base9_add,counterfactual,HFAG + FDE = BADEC,"Solve the following cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (not 10): writing 0 and carrying 1 to the next column.
  - Example: 5 + 4 = 10 in Base 9 (write 0, carry 1).

Equation:  HFAG + FDE = BADEC

Provide the unique letter-to-digit assignment as a JSON object.","{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 3, ""E"": 4, ""F"": 6, ""G"": 7, ""H"": 8}","{""base"": 9, ""num_letters"": 8, ""equation"": ""HFAG + FDE = BADEC"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf1_base9_add_0026,cryptarithmetic_cf1_base9_add,counterfactual,GFCG + DCF = BACAE,"Solve the following cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (not 10): writing 0 and carrying 1 to the next column.
  - Example: 5 + 4 = 10 in Base 9 (write 0, carry 1).

Equation:  GFCG + DCF = BACAE

Provide the unique letter-to-digit assignment as a JSON object.","{""A"": 0, ""B"": 1, ""C"": 4, ""D"": 5, ""E"": 6, ""F"": 7, ""G"": 8}","{""base"": 9, ""num_letters"": 7, ""equation"": ""GFCG + DCF = BACAE"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf1_base9_add_0027,cryptarithmetic_cf1_base9_add,counterfactual,FEBC + FDE = BADFA,"Solve the following cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (not 10): writing 0 and carrying 1 to the next column.
  - Example: 5 + 4 = 10 in Base 9 (write 0, carry 1).

Equation:  FEBC + FDE = BADFA

Provide the unique letter-to-digit assignment as a JSON object.","{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 6, ""E"": 7, ""F"": 8}","{""base"": 9, ""num_letters"": 6, ""equation"": ""FEBC + FDE = BADFA"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf1_base9_add_0028,cryptarithmetic_cf1_base9_add,counterfactual,DDFF + ECFF = ABAED,"Solve the following cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (not 10): writing 0 and carrying 1 to the next column.
  - Example: 5 + 4 = 10 in Base 9 (write 0, carry 1).

Equation:  DDFF + ECFF = ABAED

Provide the unique letter-to-digit assignment as a JSON object.","{""A"": 1, ""B"": 3, ""C"": 4, ""D"": 5, ""E"": 6, ""F"": 7}","{""base"": 9, ""num_letters"": 6, ""equation"": ""DDFF + ECFF = ABAED"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf1_base9_add_0029,cryptarithmetic_cf1_base9_add,counterfactual,HGI + IGED = BAFCC,"Solve the following cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (not 10): writing 0 and carrying 1 to the next column.
  - Example: 5 + 4 = 10 in Base 9 (write 0, carry 1).

Equation:  HGI + IGED = BAFCC

Provide the unique letter-to-digit assignment as a JSON object.","{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 3, ""E"": 4, ""F"": 5, ""G"": 6, ""H"": 7, ""I"": 8}","{""base"": 9, ""num_letters"": 9, ""equation"": ""HGI + IGED = BAFCC"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf1_base9_add_0030,cryptarithmetic_cf1_base9_add,counterfactual,CCB + EFDA = FBAB,"Solve the following cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (not 10): writing 0 and carrying 1 to the next column.
  - Example: 5 + 4 = 10 in Base 9 (write 0, carry 1).

Equation:  CCB + EFDA = FBAB

Provide the unique letter-to-digit assignment as a JSON object.","{""A"": 0, ""B"": 3, ""C"": 4, ""D"": 5, ""E"": 6, ""F"": 7}","{""base"": 9, ""num_letters"": 6, ""equation"": ""CCB + EFDA = FBAB"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf1_base9_add_0031,cryptarithmetic_cf1_base9_add,counterfactual,FBG + GFCE = BADDD,"Solve the following cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (not 10): writing 0 and carrying 1 to the next column.
  - Example: 5 + 4 = 10 in Base 9 (write 0, carry 1).

Equation:  FBG + GFCE = BADDD

Provide the unique letter-to-digit assignment as a JSON object.","{""A"": 0, ""B"": 1, ""C"": 3, ""D"": 5, ""E"": 6, ""F"": 7, ""G"": 8}","{""base"": 9, ""num_letters"": 7, ""equation"": ""FBG + GFCE = BADDD"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf1_base9_add_0032,cryptarithmetic_cf1_base9_add,counterfactual,FECD + BDD = BAABC,"Solve the following cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (not 10): writing 0 and carrying 1 to the next column.
  - Example: 5 + 4 = 10 in Base 9 (write 0, carry 1).

Equation:  FECD + BDD = BAABC

Provide the unique letter-to-digit assignment as a JSON object.","{""A"": 0, ""B"": 1, ""C"": 3, ""D"": 6, ""E"": 7, ""F"": 8}","{""base"": 9, ""num_letters"": 6, ""equation"": ""FECD + BDD = BAABC"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf1_base9_add_0033,cryptarithmetic_cf1_base9_add,counterfactual,HGBH + EAF = BADCE,"Solve the following cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (not 10): writing 0 and carrying 1 to the next column.
  - Example: 5 + 4 = 10 in Base 9 (write 0, carry 1).

Equation:  HGBH + EAF = BADCE

Provide the unique letter-to-digit assignment as a JSON object.","{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 3, ""E"": 5, ""F"": 6, ""G"": 7, ""H"": 8}","{""base"": 9, ""num_letters"": 8, ""equation"": ""HGBH + EAF = BADCE"", ""eval_mode"": ""open_native_base9""}"
