id,rule,state,puzzle,question,option_A,option_B,option_C,option_D,correct_option,correct_answer,params
cryptarithmetic_baseline_0011,cryptarithmetic_baseline,baseline,ECD + GEGE = BABBF,"Solve the following cryptarithmetic puzzle using standard arithmetic (Base 10).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}.
  - Each letter represents a unique digit.
  - No multi-letter word may begin with 0.
  - Addition carries when a column sum reaches 10 (standard rule).
  - Subtraction borrows by adding 10 to the current digit (standard rule).

Equation:  ECD + GEGE = BABBF

Which of the following letter-to-digit assignments is the correct solution?
Note: one option shows the solution obtained by applying Base-9 rules instead.","{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 3, ""E"": 8, ""F"": 5, ""G"": 9}","{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 3, ""E"": 5, ""F"": 8, ""G"": 9}","{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 9, ""E"": 5, ""F"": 8, ""G"": 3}","{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 5, ""E"": 3, ""F"": 8, ""G"": 9}",B,"{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 3, ""E"": 5, ""F"": 8, ""G"": 9}","{""base"": 10, ""num_letters"": 7, ""equation"": ""ECD + GEGE = BABBF"", ""has_base9_distractor"": false}"
cryptarithmetic_baseline_0012,cryptarithmetic_baseline,baseline,FBEC + EED = BAADE,"Solve the following cryptarithmetic puzzle using standard arithmetic (Base 10).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}.
  - Each letter represents a unique digit.
  - No multi-letter word may begin with 0.
  - Addition carries when a column sum reaches 10 (standard rule).
  - Subtraction borrows by adding 10 to the current digit (standard rule).

Equation:  FBEC + EED = BAADE

Which of the following letter-to-digit assignments is the correct solution?
Note: one option shows the solution obtained by applying Base-9 rules instead.","{""A"": 0, ""B"": 1, ""C"": 8, ""D"": 6, ""E"": 2, ""F"": 9}","{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 6, ""E"": 8, ""F"": 9}","{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 5, ""E"": 7, ""F"": 8}","{""A"": 2, ""B"": 1, ""C"": 0, ""D"": 6, ""E"": 8, ""F"": 9}",B,"{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 6, ""E"": 8, ""F"": 9}","{""base"": 10, ""num_letters"": 6, ""equation"": ""FBEC + EED = BAADE"", ""has_base9_distractor"": true}"
cryptarithmetic_baseline_0013,cryptarithmetic_baseline,baseline,GDD + GEBE = BADFC,"Solve the following cryptarithmetic puzzle using standard arithmetic (Base 10).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}.
  - Each letter represents a unique digit.
  - No multi-letter word may begin with 0.
  - Addition carries when a column sum reaches 10 (standard rule).
  - Subtraction borrows by adding 10 to the current digit (standard rule).

Equation:  GDD + GEBE = BADFC

Which of the following letter-to-digit assignments is the correct solution?
Note: one option shows the solution obtained by applying Base-9 rules instead.","{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 5, ""E"": 6, ""F"": 7, ""G"": 8}","{""A"": 3, ""B"": 1, ""C"": 0, ""D"": 6, ""E"": 7, ""F"": 8, ""G"": 9}","{""A"": 0, ""B"": 7, ""C"": 3, ""D"": 6, ""E"": 1, ""F"": 8, ""G"": 9}","{""A"": 0, ""B"": 1, ""C"": 3, ""D"": 6, ""E"": 7, ""F"": 8, ""G"": 9}",D,"{""A"": 0, ""B"": 1, ""C"": 3, ""D"": 6, ""E"": 7, ""F"": 8, ""G"": 9}","{""base"": 10, ""num_letters"": 7, ""equation"": ""GDD + GEBE = BADFC"", ""has_base9_distractor"": true}"
cryptarithmetic_baseline_0014,cryptarithmetic_baseline,baseline,FECD + DCF = BACBC,"Solve the following cryptarithmetic puzzle using standard arithmetic (Base 10).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}.
  - Each letter represents a unique digit.
  - No multi-letter word may begin with 0.
  - Addition carries when a column sum reaches 10 (standard rule).
  - Subtraction borrows by adding 10 to the current digit (standard rule).

Equation:  FECD + DCF = BACBC

Which of the following letter-to-digit assignments is the correct solution?
Note: one option shows the solution obtained by applying Base-9 rules instead.","{""A"": 0, ""B"": 1, ""C"": 5, ""D"": 6, ""E"": 8, ""F"": 9}","{""A"": 0, ""B"": 9, ""C"": 5, ""D"": 6, ""E"": 8, ""F"": 1}","{""A"": 0, ""B"": 1, ""C"": 5, ""D"": 9, ""E"": 8, ""F"": 6}","{""A"": 0, ""B"": 1, ""C"": 8, ""D"": 6, ""E"": 5, ""F"": 9}",A,"{""A"": 0, ""B"": 1, ""C"": 5, ""D"": 6, ""E"": 8, ""F"": 9}","{""base"": 10, ""num_letters"": 6, ""equation"": ""FECD + DCF = BACBC"", ""has_base9_distractor"": false}"
cryptarithmetic_baseline_0015,cryptarithmetic_baseline,baseline,FDDF + CBF = BAAFE,"Solve the following cryptarithmetic puzzle using standard arithmetic (Base 10).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}.
  - Each letter represents a unique digit.
  - No multi-letter word may begin with 0.
  - Addition carries when a column sum reaches 10 (standard rule).
  - Subtraction borrows by adding 10 to the current digit (standard rule).

Equation:  FDDF + CBF = BAAFE

Which of the following letter-to-digit assignments is the correct solution?
Note: one option shows the solution obtained by applying Base-9 rules instead.","{""A"": 0, ""B"": 9, ""C"": 3, ""D"": 7, ""E"": 8, ""F"": 1}","{""A"": 0, ""B"": 1, ""C"": 3, ""D"": 7, ""E"": 8, ""F"": 9}","{""A"": 0, ""B"": 1, ""C"": 3, ""D"": 6, ""E"": 7, ""F"": 8}","{""A"": 0, ""B"": 1, ""C"": 8, ""D"": 7, ""E"": 3, ""F"": 9}",B,"{""A"": 0, ""B"": 1, ""C"": 3, ""D"": 7, ""E"": 8, ""F"": 9}","{""base"": 10, ""num_letters"": 6, ""equation"": ""FDDF + CBF = BAAFE"", ""has_base9_distractor"": true}"
cryptarithmetic_baseline_0016,cryptarithmetic_baseline,baseline,EGFG + DBFC = ABADA,"Solve the following cryptarithmetic puzzle using standard arithmetic (Base 10).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}.
  - Each letter represents a unique digit.
  - No multi-letter word may begin with 0.
  - Addition carries when a column sum reaches 10 (standard rule).
  - Subtraction borrows by adding 10 to the current digit (standard rule).

Equation:  EGFG + DBFC = ABADA

Which of the following letter-to-digit assignments is the correct solution?
Note: one option shows the solution obtained by applying Base-9 rules instead.","{""A"": 2, ""B"": 1, ""C"": 3, ""D"": 5, ""E"": 6, ""F"": 7, ""G"": 8}","{""A"": 1, ""B"": 2, ""C"": 3, ""D"": 5, ""E"": 6, ""F"": 7, ""G"": 8}","{""A"": 1, ""B"": 2, ""C"": 3, ""D"": 5, ""E"": 6, ""F"": 8, ""G"": 7}","{""A"": 1, ""B"": 2, ""C"": 7, ""D"": 5, ""E"": 6, ""F"": 3, ""G"": 8}",B,"{""A"": 1, ""B"": 2, ""C"": 3, ""D"": 5, ""E"": 6, ""F"": 7, ""G"": 8}","{""base"": 10, ""num_letters"": 7, ""equation"": ""EGFG + DBFC = ABADA"", ""has_base9_distractor"": false}"
cryptarithmetic_baseline_0017,cryptarithmetic_baseline,baseline,FDAE + FEC = BACFB,"Solve the following cryptarithmetic puzzle using standard arithmetic (Base 10).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}.
  - Each letter represents a unique digit.
  - No multi-letter word may begin with 0.
  - Addition carries when a column sum reaches 10 (standard rule).
  - Subtraction borrows by adding 10 to the current digit (standard rule).

Equation:  FDAE + FEC = BACFB

Which of the following letter-to-digit assignments is the correct solution?
Note: one option shows the solution obtained by applying Base-9 rules instead.","{""A"": 0, ""B"": 1, ""C"": 3, ""D"": 4, ""E"": 8, ""F"": 9}","{""A"": 0, ""B"": 1, ""C"": 3, ""D"": 4, ""E"": 7, ""F"": 8}","{""A"": 0, ""B"": 3, ""C"": 1, ""D"": 4, ""E"": 8, ""F"": 9}","{""A"": 0, ""B"": 1, ""C"": 3, ""D"": 9, ""E"": 8, ""F"": 4}",A,"{""A"": 0, ""B"": 1, ""C"": 3, ""D"": 4, ""E"": 8, ""F"": 9}","{""base"": 10, ""num_letters"": 6, ""equation"": ""FDAE + FEC = BACFB"", ""has_base9_distractor"": true}"
cryptarithmetic_baseline_0018,cryptarithmetic_baseline,baseline,GFDB + FCB = BADEC,"Solve the following cryptarithmetic puzzle using standard arithmetic (Base 10).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}.
  - Each letter represents a unique digit.
  - No multi-letter word may begin with 0.
  - Addition carries when a column sum reaches 10 (standard rule).
  - Subtraction borrows by adding 10 to the current digit (standard rule).

Equation:  GFDB + FCB = BADEC

Which of the following letter-to-digit assignments is the correct solution?
Note: one option shows the solution obtained by applying Base-9 rules instead.","{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 3, ""E"": 5, ""F"": 6, ""G"": 8}","{""A"": 6, ""B"": 1, ""C"": 2, ""D"": 4, ""E"": 0, ""F"": 7, ""G"": 9}","{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 4, ""E"": 6, ""F"": 7, ""G"": 9}","{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 9, ""E"": 6, ""F"": 7, ""G"": 4}",C,"{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 4, ""E"": 6, ""F"": 7, ""G"": 9}","{""base"": 10, ""num_letters"": 7, ""equation"": ""GFDB + FCB = BADEC"", ""has_base9_distractor"": true}"
cryptarithmetic_baseline_0019,cryptarithmetic_baseline,baseline,FAED + CAEE = BABDC,"Solve the following cryptarithmetic puzzle using standard arithmetic (Base 10).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}.
  - Each letter represents a unique digit.
  - No multi-letter word may begin with 0.
  - Addition carries when a column sum reaches 10 (standard rule).
  - Subtraction borrows by adding 10 to the current digit (standard rule).

Equation:  FAED + CAEE = BABDC

Which of the following letter-to-digit assignments is the correct solution?
Note: one option shows the solution obtained by applying Base-9 rules instead.","{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 5, ""E"": 7, ""F"": 8}","{""A"": 0, ""B"": 2, ""C"": 1, ""D"": 5, ""E"": 7, ""F"": 8}","{""A"": 5, ""B"": 1, ""C"": 6, ""D"": 4, ""E"": 2, ""F"": 7}","{""A"": 0, ""B"": 7, ""C"": 2, ""D"": 5, ""E"": 1, ""F"": 8}",A,"{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 5, ""E"": 7, ""F"": 8}","{""base"": 10, ""num_letters"": 6, ""equation"": ""FAED + CAEE = BABDC"", ""has_base9_distractor"": true}"
cryptarithmetic_baseline_0020,cryptarithmetic_baseline,baseline,DBF + GFEE = BACFD,"Solve the following cryptarithmetic puzzle using standard arithmetic (Base 10).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}.
  - Each letter represents a unique digit.
  - No multi-letter word may begin with 0.
  - Addition carries when a column sum reaches 10 (standard rule).
  - Subtraction borrows by adding 10 to the current digit (standard rule).

Equation:  DBF + GFEE = BACFD

Which of the following letter-to-digit assignments is the correct solution?
Note: one option shows the solution obtained by applying Base-9 rules instead.","{""A"": 0, ""B"": 1, ""C"": 9, ""D"": 4, ""E"": 6, ""F"": 8, ""G"": 2}","{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 4, ""E"": 6, ""F"": 8, ""G"": 9}","{""A"": 0, ""B"": 1, ""C"": 4, ""D"": 2, ""E"": 6, ""F"": 8, ""G"": 9}","{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 7, ""E"": 3, ""F"": 4, ""G"": 8}",B,"{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 4, ""E"": 6, ""F"": 8, ""G"": 9}","{""base"": 10, ""num_letters"": 7, ""equation"": ""DBF + GFEE = BACFD"", ""has_base9_distractor"": true}"
cryptarithmetic_baseline_0021,cryptarithmetic_baseline,baseline,GFCE + FFD = BAEAG,"Solve the following cryptarithmetic puzzle using standard arithmetic (Base 10).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}.
  - Each letter represents a unique digit.
  - No multi-letter word may begin with 0.
  - Addition carries when a column sum reaches 10 (standard rule).
  - Subtraction borrows by adding 10 to the current digit (standard rule).

Equation:  GFCE + FFD = BAEAG

Which of the following letter-to-digit assignments is the correct solution?
Note: one option shows the solution obtained by applying Base-9 rules instead.","{""A"": 0, ""B"": 4, ""C"": 3, ""D"": 1, ""E"": 5, ""F"": 7, ""G"": 9}","{""A"": 0, ""B"": 1, ""C"": 4, ""D"": 6, ""E"": 2, ""F"": 5, ""G"": 8}","{""A"": 0, ""B"": 1, ""C"": 3, ""D"": 9, ""E"": 5, ""F"": 7, ""G"": 4}","{""A"": 0, ""B"": 1, ""C"": 3, ""D"": 4, ""E"": 5, ""F"": 7, ""G"": 9}",D,"{""A"": 0, ""B"": 1, ""C"": 3, ""D"": 4, ""E"": 5, ""F"": 7, ""G"": 9}","{""base"": 10, ""num_letters"": 7, ""equation"": ""GFCE + FFD = BAEAG"", ""has_base9_distractor"": true}"
cryptarithmetic_baseline_0022,cryptarithmetic_baseline,baseline,EBD + FFDE = BADFC,"Solve the following cryptarithmetic puzzle using standard arithmetic (Base 10).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}.
  - Each letter represents a unique digit.
  - No multi-letter word may begin with 0.
  - Addition carries when a column sum reaches 10 (standard rule).
  - Subtraction borrows by adding 10 to the current digit (standard rule).

Equation:  EBD + FFDE = BADFC

Which of the following letter-to-digit assignments is the correct solution?
Note: one option shows the solution obtained by applying Base-9 rules instead.","{""A"": 0, ""B"": 1, ""C"": 4, ""D"": 6, ""E"": 7, ""F"": 8}","{""A"": 0, ""B"": 1, ""C"": 5, ""D"": 8, ""E"": 7, ""F"": 9}","{""A"": 0, ""B"": 1, ""C"": 5, ""D"": 7, ""E"": 8, ""F"": 9}","{""A"": 0, ""B"": 1, ""C"": 8, ""D"": 7, ""E"": 5, ""F"": 9}",C,"{""A"": 0, ""B"": 1, ""C"": 5, ""D"": 7, ""E"": 8, ""F"": 9}","{""base"": 10, ""num_letters"": 6, ""equation"": ""EBD + FFDE = BADFC"", ""has_base9_distractor"": true}"
