id,rule,state,puzzle,question,correct_answer,params
game24_cf3_prime_target_0011,game24_cf3_prime_target,counterfactual,"{""numbers"": [12, 5, 1, 1], ""target"": 59}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 12, 5, 1, 1
Prime target: 59",((12 × 5) − (1 × 1)),"{""numbers"": [12, 5, 1, 1], ""target"": 59}"
game24_cf3_prime_target_0012,game24_cf3_prime_target,counterfactual,"{""numbers"": [12, 3, 2, 5], ""target"": 59}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 12, 3, 2, 5
Prime target: 59",((12 × 5) − (3 − 2)),"{""numbers"": [12, 3, 2, 5], ""target"": 59}"
game24_cf3_prime_target_0013,game24_cf3_prime_target,counterfactual,"{""numbers"": [12, 5, 11, 7], ""target"": 29}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 12, 5, 11, 7
Prime target: 29",((12 × 7) − (5 × 11)),"{""numbers"": [12, 5, 11, 7], ""target"": 29}"
game24_cf3_prime_target_0014,game24_cf3_prime_target,counterfactual,"{""numbers"": [12, 7, 9, 2], ""target"": 23}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 12, 7, 9, 2
Prime target: 23",((12 − 7) + (9 × 2)),"{""numbers"": [12, 7, 9, 2], ""target"": 23}"
game24_cf3_prime_target_0015,game24_cf3_prime_target,counterfactual,"{""numbers"": [8, 11, 1, 1], ""target"": 79}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 8, 11, 1, 1
Prime target: 79",((8 × (11 − 1)) − 1),"{""numbers"": [8, 11, 1, 1], ""target"": 79}"
game24_cf3_prime_target_0016,game24_cf3_prime_target,counterfactual,"{""numbers"": [9, 1, 10, 9], ""target"": 89}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 9, 1, 10, 9
Prime target: 89",(9 + (10 × (9 − 1))),"{""numbers"": [9, 1, 10, 9], ""target"": 89}"
game24_cf3_prime_target_0017,game24_cf3_prime_target,counterfactual,"{""numbers"": [10, 10, 2, 1], ""target"": 31}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 10, 10, 2, 1
Prime target: 31",((10 × 2) + (10 + 1)),"{""numbers"": [10, 10, 2, 1], ""target"": 31}"
game24_cf3_prime_target_0018,game24_cf3_prime_target,counterfactual,"{""numbers"": [4, 7, 10, 1], ""target"": 17}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 4, 7, 10, 1
Prime target: 17",((4 × 7) − (10 + 1)),"{""numbers"": [4, 7, 10, 1], ""target"": 17}"
game24_cf3_prime_target_0019,game24_cf3_prime_target,counterfactual,"{""numbers"": [10, 7, 12, 11], ""target"": 71}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 10, 7, 12, 11
Prime target: 71",((10 × 7) + (12 − 11)),"{""numbers"": [10, 7, 12, 11], ""target"": 71}"
game24_cf3_prime_target_0020,game24_cf3_prime_target,counterfactual,"{""numbers"": [10, 8, 11, 10], ""target"": 59}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 10, 8, 11, 10
Prime target: 59",((10 × 8) − (11 + 10)),"{""numbers"": [10, 8, 11, 10], ""target"": 59}"
game24_cf3_prime_target_0021,game24_cf3_prime_target,counterfactual,"{""numbers"": [5, 2, 12, 7], ""target"": 23}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 5, 2, 12, 7
Prime target: 23",(((5 × 12) ÷ 2) − 7),"{""numbers"": [5, 2, 12, 7], ""target"": 23}"
game24_cf3_prime_target_0022,game24_cf3_prime_target,counterfactual,"{""numbers"": [10, 12, 7, 3], ""target"": 73}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 10, 12, 7, 3
Prime target: 73",(7 + (3 × (10 + 12))),"{""numbers"": [10, 12, 7, 3], ""target"": 73}"
game24_cf3_prime_target_0023,game24_cf3_prime_target,counterfactual,"{""numbers"": [7, 6, 11, 5], ""target"": 43}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 7, 6, 11, 5
Prime target: 43",(7 + (6 × (11 − 5))),"{""numbers"": [7, 6, 11, 5], ""target"": 43}"
game24_cf3_prime_target_0024,game24_cf3_prime_target,counterfactual,"{""numbers"": [7, 7, 10, 2], ""target"": 31}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 7, 7, 10, 2
Prime target: 31",((7 + 10) + (7 × 2)),"{""numbers"": [7, 7, 10, 2], ""target"": 31}"
game24_cf3_prime_target_0025,game24_cf3_prime_target,counterfactual,"{""numbers"": [11, 9, 5, 3], ""target"": 53}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 11, 9, 5, 3
Prime target: 53",((11 − 3) + (9 × 5)),"{""numbers"": [11, 9, 5, 3], ""target"": 53}"
game24_cf3_prime_target_0026,game24_cf3_prime_target,counterfactual,"{""numbers"": [4, 4, 9, 5], ""target"": 89}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 4, 4, 9, 5
Prime target: 89",(9 + (5 × (4 × 4))),"{""numbers"": [4, 4, 9, 5], ""target"": 89}"
game24_cf3_prime_target_0027,game24_cf3_prime_target,counterfactual,"{""numbers"": [6, 5, 8, 11], ""target"": 89}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 6, 5, 8, 11
Prime target: 89",((6 − 5) + (8 × 11)),"{""numbers"": [6, 5, 8, 11], ""target"": 89}"
game24_cf3_prime_target_0028,game24_cf3_prime_target,counterfactual,"{""numbers"": [11, 4, 4, 11], ""target"": 23}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 11, 4, 4, 11
Prime target: 23",((11 + 11) + (4 ÷ 4)),"{""numbers"": [11, 4, 4, 11], ""target"": 23}"
game24_cf3_prime_target_0029,game24_cf3_prime_target,counterfactual,"{""numbers"": [6, 10, 10, 11], ""target"": 59}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 6, 10, 10, 11
Prime target: 59",((6 × 10) + (10 − 11)),"{""numbers"": [6, 10, 10, 11], ""target"": 59}"
game24_cf3_prime_target_0030,game24_cf3_prime_target,counterfactual,"{""numbers"": [5, 5, 6, 9], ""target"": 79}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 5, 5, 6, 9
Prime target: 79",((5 × 5) + (6 × 9)),"{""numbers"": [5, 5, 6, 9], ""target"": 79}"
game24_cf3_prime_target_0031,game24_cf3_prime_target,counterfactual,"{""numbers"": [11, 8, 1, 1], ""target"": 89}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 11, 8, 1, 1
Prime target: 89",((11 × 8) + (1 × 1)),"{""numbers"": [11, 8, 1, 1], ""target"": 89}"
game24_cf3_prime_target_0032,game24_cf3_prime_target,counterfactual,"{""numbers"": [4, 4, 10, 9], ""target"": 47}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 4, 4, 10, 9
Prime target: 47",((4 × (4 + 10)) − 9),"{""numbers"": [4, 4, 10, 9], ""target"": 47}"
game24_cf3_prime_target_0033,game24_cf3_prime_target,counterfactual,"{""numbers"": [5, 11, 2, 11], ""target"": 19}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 5, 11, 2, 11
Prime target: 19",(11 + ((5 + 11) ÷ 2)),"{""numbers"": [5, 11, 2, 11], ""target"": 19}"
game24_cf3_prime_target_0034,game24_cf3_prime_target,counterfactual,"{""numbers"": [7, 11, 6, 10], ""target"": 29}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 7, 11, 6, 10
Prime target: 29",(11 − (6 × (7 − 10))),"{""numbers"": [7, 11, 6, 10], ""target"": 29}"
game24_cf3_prime_target_0035,game24_cf3_prime_target,counterfactual,"{""numbers"": [12, 7, 2, 5], ""target"": 37}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 12, 7, 2, 5
Prime target: 37",(((12 × 7) ÷ 2) − 5),"{""numbers"": [12, 7, 2, 5], ""target"": 37}"
game24_cf3_prime_target_0036,game24_cf3_prime_target,counterfactual,"{""numbers"": [11, 11, 7, 7], ""target"": 17}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 11, 11, 7, 7
Prime target: 17",((7 × (11 − 7)) − 11),"{""numbers"": [11, 11, 7, 7], ""target"": 17}"
game24_cf3_prime_target_0037,game24_cf3_prime_target,counterfactual,"{""numbers"": [3, 10, 3, 4], ""target"": 41}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 3, 10, 3, 4
Prime target: 41",((3 ÷ 3) + (10 × 4)),"{""numbers"": [3, 10, 3, 4], ""target"": 41}"
game24_cf3_prime_target_0038,game24_cf3_prime_target,counterfactual,"{""numbers"": [2, 11, 8, 1], ""target"": 29}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 2, 11, 8, 1
Prime target: 29",((2 × 11) + (8 − 1)),"{""numbers"": [2, 11, 8, 1], ""target"": 29}"
game24_cf3_prime_target_0039,game24_cf3_prime_target,counterfactual,"{""numbers"": [7, 11, 5, 12], ""target"": 43}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 7, 11, 5, 12
Prime target: 43",((12 × (11 − 7)) − 5),"{""numbers"": [7, 11, 5, 12], ""target"": 43}"
game24_cf3_prime_target_0040,game24_cf3_prime_target,counterfactual,"{""numbers"": [2, 9, 10, 1], ""target"": 37}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 2, 9, 10, 1
Prime target: 37",(10 + (9 × (2 + 1))),"{""numbers"": [2, 9, 10, 1], ""target"": 37}"
game24_cf3_prime_target_0041,game24_cf3_prime_target,counterfactual,"{""numbers"": [1, 1, 7, 9], ""target"": 53}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 1, 1, 7, 9
Prime target: 53",((9 × (7 − 1)) − 1),"{""numbers"": [1, 1, 7, 9], ""target"": 53}"
game24_cf3_prime_target_0042,game24_cf3_prime_target,counterfactual,"{""numbers"": [12, 12, 11, 7], ""target"": 43}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 12, 12, 11, 7
Prime target: 43",((11 × (12 − 7)) − 12),"{""numbers"": [12, 12, 11, 7], ""target"": 43}"
game24_cf3_prime_target_0043,game24_cf3_prime_target,counterfactual,"{""numbers"": [11, 7, 12, 12], ""target"": 53}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 11, 7, 12, 12
Prime target: 53",((11 × 7) − (12 + 12)),"{""numbers"": [11, 7, 12, 12], ""target"": 53}"
game24_cf3_prime_target_0044,game24_cf3_prime_target,counterfactual,"{""numbers"": [10, 10, 1, 7], ""target"": 31}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 10, 10, 1, 7
Prime target: 31",(1 + (10 × (10 − 7))),"{""numbers"": [10, 10, 1, 7], ""target"": 31}"
game24_cf3_prime_target_0045,game24_cf3_prime_target,counterfactual,"{""numbers"": [12, 1, 1, 7], ""target"": 73}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 12, 1, 1, 7
Prime target: 73",(1 − (12 × (1 − 7))),"{""numbers"": [12, 1, 1, 7], ""target"": 73}"
game24_cf3_prime_target_0046,game24_cf3_prime_target,counterfactual,"{""numbers"": [6, 4, 4, 7], ""target"": 89}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 6, 4, 4, 7
Prime target: 89",((4 × (6 × 4)) − 7),"{""numbers"": [6, 4, 4, 7], ""target"": 89}"
game24_cf3_prime_target_0047,game24_cf3_prime_target,counterfactual,"{""numbers"": [2, 7, 9, 7], ""target"": 89}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 2, 7, 9, 7
Prime target: 89",((7 × (2 × 7)) − 9),"{""numbers"": [2, 7, 9, 7], ""target"": 89}"
game24_cf3_prime_target_0048,game24_cf3_prime_target,counterfactual,"{""numbers"": [7, 7, 6, 8], ""target"": 47}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 7, 7, 6, 8
Prime target: 47",((7 × 7) + (6 − 8)),"{""numbers"": [7, 7, 6, 8], ""target"": 47}"
game24_cf3_prime_target_0049,game24_cf3_prime_target,counterfactual,"{""numbers"": [6, 5, 11, 6], ""target"": 47}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 6, 5, 11, 6
Prime target: 47",((6 × 5) + (11 + 6)),"{""numbers"": [6, 5, 11, 6], ""target"": 47}"
game24_cf3_prime_target_0050,game24_cf3_prime_target,counterfactual,"{""numbers"": [5, 3, 11, 9], ""target"": 37}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 5, 3, 11, 9
Prime target: 37",((3 × 11) − (5 − 9)),"{""numbers"": [5, 3, 11, 9], ""target"": 37}"
game24_cf3_prime_target_0051,game24_cf3_prime_target,counterfactual,"{""numbers"": [2, 8, 1, 11], ""target"": 97}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 2, 8, 1, 11
Prime target: 97",((11 × (8 + 1)) − 2),"{""numbers"": [2, 8, 1, 11], ""target"": 97}"
game24_cf3_prime_target_0052,game24_cf3_prime_target,counterfactual,"{""numbers"": [6, 11, 1, 1], ""target"": 73}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 6, 11, 1, 1
Prime target: 73",(1 + (6 × (11 + 1))),"{""numbers"": [6, 11, 1, 1], ""target"": 73}"
game24_cf3_prime_target_0053,game24_cf3_prime_target,counterfactual,"{""numbers"": [4, 1, 11, 1], ""target"": 43}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 4, 1, 11, 1
Prime target: 43",((11 × (4 × 1)) − 1),"{""numbers"": [4, 1, 11, 1], ""target"": 43}"
game24_cf3_prime_target_0054,game24_cf3_prime_target,counterfactual,"{""numbers"": [10, 9, 6, 7], ""target"": 31}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 10, 9, 6, 7
Prime target: 31",(10 + (7 × (9 − 6))),"{""numbers"": [10, 9, 6, 7], ""target"": 31}"
game24_cf3_prime_target_0055,game24_cf3_prime_target,counterfactual,"{""numbers"": [7, 2, 9, 12], ""target"": 29}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 7, 2, 9, 12
Prime target: 29",((2 × (7 + 12)) − 9),"{""numbers"": [7, 2, 9, 12], ""target"": 29}"
game24_cf3_prime_target_0056,game24_cf3_prime_target,counterfactual,"{""numbers"": [7, 12, 8, 7], ""target"": 37}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 7, 12, 8, 7
Prime target: 37",((8 × 7) − (7 + 12)),"{""numbers"": [7, 12, 8, 7], ""target"": 37}"
game24_cf3_prime_target_0057,game24_cf3_prime_target,counterfactual,"{""numbers"": [6, 11, 11, 11], ""target"": 67}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 6, 11, 11, 11
Prime target: 67",((6 × 11) + (11 ÷ 11)),"{""numbers"": [6, 11, 11, 11], ""target"": 67}"
game24_cf3_prime_target_0058,game24_cf3_prime_target,counterfactual,"{""numbers"": [6, 9, 10, 10], ""target"": 79}","Solve the following Game-of-24 variant.
Rule change: the target is a **prime** integer (not 24).
  - Four numbers, used each exactly once.
  - Combine with +, −, ×, ÷ and parentheses; every intermediate division must be exact.
  - The expression must evaluate to the stated prime target.

Numbers: 6, 9, 10, 10
Prime target: 79",((6 × 10) + (9 + 10)),"{""numbers"": [6, 9, 10, 10], ""target"": 79}"
