id,rule,state,puzzle,question,option_A,option_B,option_C,option_D,correct_option,correct_answer,params
cryptarithmetic_cf3_base9_mixed_0011,cryptarithmetic_cf3_base9_mixed,counterfactual,GFBG + FCF - DB = BADBE,"Solve the following chained cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (the 'Carry 9' rule).
  - Borrowing adds 9 to the current digit (the 'Add 9' rule).
  - Both rules may interact within the same column chain: track carries and borrows simultaneously.

Equation:  GFBG + FCF - DB = BADBE

Provide the unique letter-to-digit assignment as a JSON object.",,,,,,"{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 3, ""E"": 4, ""F"": 6, ""G"": 8}","{""base"": 9, ""num_letters"": 7, ""equation"": ""GFBG + FCF - DB = BADBE"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf3_base9_mixed_0012,cryptarithmetic_cf3_base9_mixed,counterfactual,HEFE + HEH - CG = BADHF,"Solve the following chained cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (the 'Carry 9' rule).
  - Borrowing adds 9 to the current digit (the 'Add 9' rule).
  - Both rules may interact within the same column chain: track carries and borrows simultaneously.

Equation:  HEFE + HEH - CG = BADHF

Provide the unique letter-to-digit assignment as a JSON object.",,,,,,"{""A"": 0, ""B"": 1, ""C"": 3, ""D"": 4, ""E"": 5, ""F"": 6, ""G"": 7, ""H"": 8}","{""base"": 9, ""num_letters"": 8, ""equation"": ""HEFE + HEH - CG = BADHF"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf3_base9_mixed_0013,cryptarithmetic_cf3_base9_mixed,counterfactual,HEAF + GDA - GH = BACEG,"Solve the following chained cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (the 'Carry 9' rule).
  - Borrowing adds 9 to the current digit (the 'Add 9' rule).
  - Both rules may interact within the same column chain: track carries and borrows simultaneously.

Equation:  HEAF + GDA - GH = BACEG

Provide the unique letter-to-digit assignment as a JSON object.",,,,,,"{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 4, ""E"": 5, ""F"": 6, ""G"": 7, ""H"": 8}","{""base"": 9, ""num_letters"": 8, ""equation"": ""HEAF + GDA - GH = BACEG"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf3_base9_mixed_0014,cryptarithmetic_cf3_base9_mixed,counterfactual,HGED + HEF - CAH = BADHA,"Solve the following chained cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (the 'Carry 9' rule).
  - Borrowing adds 9 to the current digit (the 'Add 9' rule).
  - Both rules may interact within the same column chain: track carries and borrows simultaneously.

Equation:  HGED + HEF - CAH = BADHA

Provide the unique letter-to-digit assignment as a JSON object.",,,,,,"{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 3, ""E"": 4, ""F"": 5, ""G"": 6, ""H"": 8}","{""base"": 9, ""num_letters"": 8, ""equation"": ""HGED + HEF - CAH = BADHA"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf3_base9_mixed_0015,cryptarithmetic_cf3_base9_mixed,counterfactual,EGFG + EBDD - EE = BCAEF,"Solve the following chained cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (the 'Carry 9' rule).
  - Borrowing adds 9 to the current digit (the 'Add 9' rule).
  - Both rules may interact within the same column chain: track carries and borrows simultaneously.

Equation:  EGFG + EBDD - EE = BCAEF

Provide the unique letter-to-digit assignment as a JSON object.",,,,,,"{""A"": 0, ""B"": 1, ""C"": 4, ""D"": 5, ""E"": 6, ""F"": 7, ""G"": 8}","{""base"": 9, ""num_letters"": 7, ""equation"": ""EGFG + EBDD - EE = BCAEF"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf3_base9_mixed_0016,cryptarithmetic_cf3_base9_mixed,counterfactual,DABG + GCG - HFE = CGGA,"Solve the following chained cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (the 'Carry 9' rule).
  - Borrowing adds 9 to the current digit (the 'Add 9' rule).
  - Both rules may interact within the same column chain: track carries and borrows simultaneously.

Equation:  DABG + GCG - HFE = CGGA

Provide the unique letter-to-digit assignment as a JSON object.",,,,,,"{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 3, ""E"": 5, ""F"": 6, ""G"": 7, ""H"": 8}","{""base"": 9, ""num_letters"": 8, ""equation"": ""DABG + GCG - HFE = CGGA"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf3_base9_mixed_0017,cryptarithmetic_cf3_base9_mixed,counterfactual,HFGE + EHH - EC = BADCC,"Solve the following chained cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (the 'Carry 9' rule).
  - Borrowing adds 9 to the current digit (the 'Add 9' rule).
  - Both rules may interact within the same column chain: track carries and borrows simultaneously.

Equation:  HFGE + EHH - EC = BADCC

Provide the unique letter-to-digit assignment as a JSON object.",,,,,,"{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 3, ""E"": 5, ""F"": 6, ""G"": 7, ""H"": 8}","{""base"": 9, ""num_letters"": 8, ""equation"": ""HFGE + EHH - EC = BADCC"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf3_base9_mixed_0018,cryptarithmetic_cf3_base9_mixed,counterfactual,HDFD + GEE - BH = BACBA,"Solve the following chained cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (the 'Carry 9' rule).
  - Borrowing adds 9 to the current digit (the 'Add 9' rule).
  - Both rules may interact within the same column chain: track carries and borrows simultaneously.

Equation:  HDFD + GEE - BH = BACBA

Provide the unique letter-to-digit assignment as a JSON object.",,,,,,"{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 3, ""E"": 5, ""F"": 6, ""G"": 7, ""H"": 8}","{""base"": 9, ""num_letters"": 8, ""equation"": ""HDFD + GEE - BH = BACBA"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf3_base9_mixed_0019,cryptarithmetic_cf3_base9_mixed,counterfactual,IIFB + HFG - ECE = BACID,"Solve the following chained cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (the 'Carry 9' rule).
  - Borrowing adds 9 to the current digit (the 'Add 9' rule).
  - Both rules may interact within the same column chain: track carries and borrows simultaneously.

Equation:  IIFB + HFG - ECE = BACID

Provide the unique letter-to-digit assignment as a JSON object.",,,,,,"{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 3, ""E"": 4, ""F"": 5, ""G"": 6, ""H"": 7, ""I"": 8}","{""base"": 9, ""num_letters"": 9, ""equation"": ""IIFB + HFG - ECE = BACID"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf3_base9_mixed_0020,cryptarithmetic_cf3_base9_mixed,counterfactual,FCEF + DEDG - GC = ACACB,"Solve the following chained cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (the 'Carry 9' rule).
  - Borrowing adds 9 to the current digit (the 'Add 9' rule).
  - Both rules may interact within the same column chain: track carries and borrows simultaneously.

Equation:  FCEF + DEDG - GC = ACACB

Provide the unique letter-to-digit assignment as a JSON object.",,,,,,"{""A"": 1, ""B"": 2, ""C"": 4, ""D"": 5, ""E"": 6, ""F"": 7, ""G"": 8}","{""base"": 9, ""num_letters"": 7, ""equation"": ""FCEF + DEDG - GC = ACACB"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf3_base9_mixed_0021,cryptarithmetic_cf3_base9_mixed,counterfactual,GFAC + EGC - FF = BADAE,"Solve the following chained cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (the 'Carry 9' rule).
  - Borrowing adds 9 to the current digit (the 'Add 9' rule).
  - Both rules may interact within the same column chain: track carries and borrows simultaneously.

Equation:  GFAC + EGC - FF = BADAE

Provide the unique letter-to-digit assignment as a JSON object.",,,,,,"{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 4, ""E"": 6, ""F"": 7, ""G"": 8}","{""base"": 9, ""num_letters"": 7, ""equation"": ""GFAC + EGC - FF = BADAE"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf3_base9_mixed_0022,cryptarithmetic_cf3_base9_mixed,counterfactual,EDGB + FCFA - BC = BDBCE,"Solve the following chained cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (the 'Carry 9' rule).
  - Borrowing adds 9 to the current digit (the 'Add 9' rule).
  - Both rules may interact within the same column chain: track carries and borrows simultaneously.

Equation:  EDGB + FCFA - BC = BDBCE

Provide the unique letter-to-digit assignment as a JSON object.",,,,,,"{""A"": 0, ""B"": 1, ""C"": 4, ""D"": 5, ""E"": 6, ""F"": 7, ""G"": 8}","{""base"": 9, ""num_letters"": 7, ""equation"": ""EDGB + FCFA - BC = BDBCE"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf3_base9_mixed_0023,cryptarithmetic_cf3_base9_mixed,counterfactual,IDGC + ICEA - DI = BHFGD,"Solve the following chained cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (the 'Carry 9' rule).
  - Borrowing adds 9 to the current digit (the 'Add 9' rule).
  - Both rules may interact within the same column chain: track carries and borrows simultaneously.

Equation:  IDGC + ICEA - DI = BHFGD

Provide the unique letter-to-digit assignment as a JSON object.",,,,,,"{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 3, ""E"": 4, ""F"": 5, ""G"": 6, ""H"": 7, ""I"": 8}","{""base"": 9, ""num_letters"": 9, ""equation"": ""IDGC + ICEA - DI = BHFGD"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf3_base9_mixed_0024,cryptarithmetic_cf3_base9_mixed,counterfactual,HFBH + GDE - GC = BADGC,"Solve the following chained cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (the 'Carry 9' rule).
  - Borrowing adds 9 to the current digit (the 'Add 9' rule).
  - Both rules may interact within the same column chain: track carries and borrows simultaneously.

Equation:  HFBH + GDE - GC = BADGC

Provide the unique letter-to-digit assignment as a JSON object.",,,,,,"{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 3, ""E"": 5, ""F"": 6, ""G"": 7, ""H"": 8}","{""base"": 9, ""num_letters"": 8, ""equation"": ""HFBH + GDE - GC = BADGC"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf3_base9_mixed_0025,cryptarithmetic_cf3_base9_mixed,counterfactual,HEFG + GGDF - HA = BFBCC,"Solve the following chained cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (the 'Carry 9' rule).
  - Borrowing adds 9 to the current digit (the 'Add 9' rule).
  - Both rules may interact within the same column chain: track carries and borrows simultaneously.

Equation:  HEFG + GGDF - HA = BFBCC

Provide the unique letter-to-digit assignment as a JSON object.",,,,,,"{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 3, ""E"": 4, ""F"": 5, ""G"": 6, ""H"": 7}","{""base"": 9, ""num_letters"": 8, ""equation"": ""HEFG + GGDF - HA = BFBCC"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf3_base9_mixed_0026,cryptarithmetic_cf3_base9_mixed,counterfactual,BCFH + GFDF - BE = BAABA,"Solve the following chained cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (the 'Carry 9' rule).
  - Borrowing adds 9 to the current digit (the 'Add 9' rule).
  - Both rules may interact within the same column chain: track carries and borrows simultaneously.

Equation:  BCFH + GFDF - BE = BAABA

Provide the unique letter-to-digit assignment as a JSON object.",,,,,,"{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 4, ""E"": 5, ""F"": 6, ""G"": 7, ""H"": 8}","{""base"": 9, ""num_letters"": 8, ""equation"": ""BCFH + GFDF - BE = BAABA"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf3_base9_mixed_0027,cryptarithmetic_cf3_base9_mixed,counterfactual,HGED + FAC - CG = BAEBG,"Solve the following chained cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (the 'Carry 9' rule).
  - Borrowing adds 9 to the current digit (the 'Add 9' rule).
  - Both rules may interact within the same column chain: track carries and borrows simultaneously.

Equation:  HGED + FAC - CG = BAEBG

Provide the unique letter-to-digit assignment as a JSON object.",,,,,,"{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 3, ""E"": 4, ""F"": 6, ""G"": 7, ""H"": 8}","{""base"": 9, ""num_letters"": 8, ""equation"": ""HGED + FAC - CG = BAEBG"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf3_base9_mixed_0028,cryptarithmetic_cf3_base9_mixed,counterfactual,GGEC + DAG - CFB = BABAB,"Solve the following chained cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (the 'Carry 9' rule).
  - Borrowing adds 9 to the current digit (the 'Add 9' rule).
  - Both rules may interact within the same column chain: track carries and borrows simultaneously.

Equation:  GGEC + DAG - CFB = BABAB

Provide the unique letter-to-digit assignment as a JSON object.",,,,,,"{""A"": 0, ""B"": 1, ""C"": 3, ""D"": 5, ""E"": 6, ""F"": 7, ""G"": 8}","{""base"": 9, ""num_letters"": 7, ""equation"": ""GGEC + DAG - CFB = BABAB"", ""eval_mode"": ""open_native_base9""}"
cryptarithmetic_cf3_base9_mixed_0029,cryptarithmetic_cf3_base9_mixed,counterfactual,HFAF + EGF - CD = BAAFG,"Solve the following chained cryptarithmetic puzzle in Base 9 (Nonary arithmetic).
Rules:
  - Valid digits: {0, 1, 2, 3, 4, 5, 6, 7, 8}.  The digit 9 does not exist.
  - Each letter represents a unique digit from this set.
  - No multi-letter word may begin with 0.
  - Carrying occurs when a column sum reaches 9 (the 'Carry 9' rule).
  - Borrowing adds 9 to the current digit (the 'Add 9' rule).
  - Both rules may interact within the same column chain: track carries and borrows simultaneously.

Equation:  HFAF + EGF - CD = BAAFG

Provide the unique letter-to-digit assignment as a JSON object.",,,,,,"{""A"": 0, ""B"": 1, ""C"": 2, ""D"": 3, ""E"": 4, ""F"": 5, ""G"": 7, ""H"": 8}","{""base"": 9, ""num_letters"": 8, ""equation"": ""HFAF + EGF - CD = BAAFG"", ""eval_mode"": ""open_native_base9""}"
